sale_id,event_id,buyer_name,buyer_email,buyer_phone,qty,subtotal,channel,purchased_at
ft_sal_000193,ft_evt_0001,Andres Jimenez,andresjimenez527@outlook.com,+57 317 8047388,1,123000,BOX_OFFICE,2026-07-03 05:00:00
ft_sal_000194,ft_evt_0001,Santiago Ramírez,santiago.ramirez525@hotmail.com,3144237937,1,136000,BOX_OFFICE,2026-07-03 00:00:00
ft_sal_000195,ft_evt_0001,Valentina Gómez,valentina.gomez70@gmail.com,573117944929,4,180000,WEB,2026-06-28 05:00:00
ft_sal_000196,ft_evt_0001,ricardo lópez,ricardo.lopez+eventos@yahoo.com,573192308617,1,133000,WEB,2026-06-23 14:00:00
ft_sal_000197,ft_evt_0001,Miguel Quintero,miguelquintero861@hotmail.com,573108480309,2,188000,WEB,2026-06-09 15:00:00
ft_sal_000198,ft_evt_0001,D. Cárdenas,dianacardenas340@gmail.com,316 659 9293,6,372000,BOX_OFFICE,2026-07-03 20:00:00
ft_sal_000199,ft_evt_0001,David Salazar,isabella.gomez@hotmail.com,3265246478,2,112000,WEB,2026-06-23 06:00:00
ft_sal_000200,ft_evt_0001,JULIANA ARANGO,juliana.arango777@gmial.com,573095587364,1,96000,WEB,2026-06-24 10:00:00
ft_sal_000201,ft_evt_0001,Diana Castro,dina.castro@gmail.com,573061614544,6,324000,WEB,2026-06-22 20:00:00
ft_sal_000202,ft_evt_0001,Valentina Jiménez,valentinajimenez613@gmail.com,+57 312 6579471,4,196000,WEB,2026-06-23 13:00:00
ft_sal_000203,ft_evt_0001,Diana Mejía,diana.mejia@hotmail.com,+57 311 1597663,4,228000,WEB,2026-06-18 20:00:00
ft_sal_000204,ft_evt_0001,Ximena Rodríguez,ximena.rodriguez@hotmial.com,327 281 2875,3,171000,RRPP,2026-06-26 10:00:00
ft_sal_000205,ft_evt_0001,ISABELLA PEÑA,isabellapena536@gmail.com,+57 319 1730591,1,45000,WEB,2026-06-28 10:00:00
ft_sal_000206,ft_evt_0001,Diana Lopez,dianalopez628@gmail.com,(+57) 312-930-8095,2,128000,WEB,2026-06-24 03:00:00
ft_sal_000207,ft_evt_0001,Natalia Ramírez,NATALIA.RAMIREZ@YAHOO.COM,320 472 3955,2,118000,WEB,2026-06-24 20:00:00
ft_sal_000208,ft_evt_0001,Julián Castro,julian.castro503@gmail.com,3188102458,1,43000,WEB,2026-06-26 17:00:00
ft_sal_000209,ft_evt_0001,Mariana Restrepo Castro,laura.cespedes34@gmail.com,(+57) 325-647-4796,1,60000,ADMIN,2026-06-21 00:00:00
ft_sal_000210,ft_evt_0001,Paula Jiménez,paula.jimenez@outlok.com,573098564053,4,356000,WEB,2026-06-15 14:00:00
ft_sal_000211,ft_evt_0001,Valentina Jiménez,valentina.jimenez@gmail.com,573114817035,1,44000,WEB,2026-06-19 06:00:00
ft_sal_000212,ft_evt_0001,C. Valencia,cristianvalencia946@gmail.com,,1,0,ADMIN,2026-06-20 04:00:00
ft_sal_000213,ft_evt_0001,Laura Gómez Jiménez,laura.gomez556@gmail.com,(+57) 314-886-0692,3,135000,WEB,2026-06-24 17:00:00
ft_sal_000214,ft_evt_0001,Esteban González,estebangonzalez481@gmail.com,303 505 7740,2,88000,WEB,2026-06-15 02:00:00
ft_sal_000215,ft_evt_0001,Natalia Rojas,natalia.rojas731@gmail.com,573253142095,1,100000,WEB,2026-06-26 03:00:00
ft_sal_000216,ft_evt_0001,Fabián Jiménez,fabian.jimenez835+spam@gmail.com,300 563 8266,4,548000,ADMIN,2026-06-24 12:00:00
ft_sal_000217,ft_evt_0001,Daniel Ramirez,daniel.ramirez72@hotmail.com,325 975 8716,3,138000,WEB,2026-06-19 19:00:00
ft_sal_000218,ft_evt_0001,Santiago Hernandez,santiago.hernandez@outlook.com,(+57) 304-025-9336,1,139000,ADMIN,2026-06-23 10:00:00
ft_sal_000219,ft_evt_0001,Juan Ortiz,juan.otiz671@gmail.com,(+57) 307-119-2404,2,92000,WEB,2026-06-22 00:00:00
ft_sal_000220,ft_evt_0001,Esteban Suárez,esteban.suarez497@gmail.com,329 336 6241,1,96000,WEB,2026-06-20 10:00:00
ft_sal_000221,ft_evt_0001,Nicolás Bermúdez,nicolasbermudez62@outlook.com,3116713621,1,143000,BOX_OFFICE,2026-07-03 19:00:00
ft_sal_000222,ft_evt_0001,Diana Céspedes,diana.cespedes@gmial.com,3234746987,1,63000,WEB,2026-06-24 19:00:00
ft_sal_000223,ft_evt_0001,Camila Ospina,camila.ospina831@gmail.com,+57 328 8626995,1,89000,WEB,2026-06-26 01:00:00
ft_sal_000224,ft_evt_0001,Natalia Peña,natalia.pena@gmail.com,573124004370,1,47000,WEB,2026-06-21 15:00:00
ft_sal_000225,ft_evt_0001,Carlos Suárez,carlos.suare363@gmail.com,573033301029,1,56000,WEB,2026-06-28 09:00:00
ft_sal_000226,ft_evt_0001,Santiago Céspedes Jiménez,santiagocespedes403@gmail.com,3014914701,4,176000,WEB,2026-06-25 00:00:00
ft_sal_000227,ft_evt_0001,Luisa Salazar Jiménez,luisa.salazar72@hotmail.com,324 862 6428,4,600000,WEB,2026-06-19 20:00:00
ft_sal_000228,ft_evt_0001,Juliana Mejía,juliana.mejia+spam@outlook.com,3187996078,2,190000,BOX_OFFICE,2026-07-03 12:00:00
ft_sal_000229,ft_evt_0001,Óscar Ortiz Jiménez,oscarortiz944@gmail.com,(+57) 322-050-3406,1,58000,WEB,2026-06-27 17:00:00
ft_sal_000230,ft_evt_0001,Camilo Cárdenas Vargas,camilocardenas244@yahoo.com,573014602352,1,90000,WEB,2026-06-19 06:00:00
ft_sal_000231,ft_evt_0001,Catalina Cifuentes,catalinacifuentes564@gmail.com,3041292102,2,126000,WEB,2026-06-24 11:00:00
ft_sal_000232,ft_evt_0001,Fabián González,fabian.gonzalez44@gmail.com,+57 303 2354343,1,43000,WEB,2026-06-24 12:00:00
ft_sal_000233,ft_evt_0001,Nicolas Cifuentes,nicolascifuentes883@outlook.com,3284626858,2,114000,WEB,2026-06-25 13:00:00
ft_sal_000234,ft_evt_0001,Vargas Daniela,danielavargas562@outlook.com,329 983 8935,2,198000,BOX_OFFICE,2026-07-03 14:00:00
ft_sal_000235,ft_evt_0001,Daniel Cárdenas Moreno,daniel.cardenas861@gmail.com,3244272355,1,62000,WEB,2026-06-19 02:00:00
ft_sal_000236,ft_evt_0001,Diego Vargas Jiménez,diegovargas321@gmail.com,+57 309 0592004,6,276000,WEB,2026-06-18 06:00:00
ft_sal_000237,ft_evt_0001,valentina arango,valentina.arango@hotmail.com,(+57) 308-692-7628,2,272000,WEB,2026-06-18 19:00:00
ft_sal_000238,ft_evt_0001,Cristian Rojas,cristian.rojas54@hotmail.com,3233510953,1,145000,WEB,2026-06-24 08:00:00
ft_sal_000239,ft_evt_0001,julián moreno,diego.cifuentes805@gmail.com,,6,0,WEB,2026-06-25 13:00:00
ft_sal_000240,ft_evt_0001,Andres Ortiz,andres.ortiz23@hotmail.com,306 810 4493,4,164000,WEB,2026-06-23 14:00:00
ft_sal_000241,ft_evt_0001,Guerrero Esteban,esteban.guerrero83+boletas@hotmail.com,+57 314 3460125,6,270000,WEB,2026-06-27 18:00:00
ft_sal_000242,ft_evt_0001,laura gómez,lauragomez627@gmail.com,(+57) 310-598-6608,2,94000,WEB,2026-06-24 00:00:00
ft_sal_000243,ft_evt_0001,Miguel Suarez,miguelsuarez144@gmail.com,302 266 6568,1,93000,BOX_OFFICE,2026-07-03 03:00:00
ft_sal_000244,ft_evt_0001,Miguel González,miguelgonzalez443@gmail.com,,1,64000,WEB,2026-06-21 15:00:00
ft_sal_000245,ft_evt_0001,Mateo Gonzalez,mateogonzalez937@outlook.com,3186889519,2,108000,BOX_OFFICE,2026-07-03 07:00:00
ft_sal_000246,ft_evt_0001,M. Valencia,mateo.valencia341@gmail.com,,1,65000,ADMIN,2026-06-26 15:00:00
ft_sal_000247,ft_evt_0001,Miguel Ramírez,miguelramirez96@gmail.com,573227085940,4,172000,WEB,2026-06-24 04:00:00
ft_sal_000248,ft_evt_0001,C. Hernández,carloshernandez955@hotmail.com,573087694019,2,116000,WEB,2026-06-22 05:00:00
ft_sal_000249,ft_evt_0001,Ximena Jimenez,ximena.jimenez37@gmail.com,305 024 3556,1,61000,WEB,2026-06-24 17:00:00
ft_sal_000250,ft_evt_0001,Laura Valencia,laura.valencia@gmail.com,313 204 9426,4,556000,WEB,2026-06-22 20:00:00
ft_sal_000251,ft_evt_0001,Juan Vargas Guerrero,juan.vrgas10@icloud.com,+57 310 3886592,1,61000,WEB,2026-06-22 16:00:00
ft_sal_000252,ft_evt_0001,Andrea Gómez,andreagomez771@outlook.com,309 539 8551,4,252000,WEB,2026-06-22 05:00:00
ft_sal_000253,ft_evt_0001,Sara Suarez,sara.suarez72+spam@gmail.com,573144317897,2,184000,WEB,2026-06-21 15:00:00
ft_sal_000254,ft_evt_0001,C. Martínez,camila.martinez20@gmail.com,320 280 9878,3,0,BOX_OFFICE,2026-07-03 09:00:00
ft_sal_000255,ft_evt_0001,Nicolás Valencia,nicolasvalencia39@gmail.com,+57 300 6246873,2,0,BOX_OFFICE,2026-07-03 00:00:00
ft_sal_000256,ft_evt_0001,Andrea Céspedes,andrea.cespedes@hotmail.com,+57 317 4680538,2,116000,RRPP,2026-06-23 02:00:00
ft_sal_000257,ft_evt_0001,Óscar Ospina,oscarospina497@gmail.com,3027618373,1,93000,BOX_OFFICE,2026-07-03 11:00:00
ft_sal_000258,ft_evt_0001,Julián Ospina,julian.ospina688@gmail.com,327 836 7472,4,244000,ADMIN,2026-06-23 17:00:00
ft_sal_000259,ft_evt_0001,Andrea López,andrealopez281@gmail.com,3115271389,3,138000,WEB,2026-06-26 15:00:00
ft_sal_000260,ft_evt_0001,juliana gonzález,juliana.gonzalez68@proton.me,306 735 3372,1,60000,BOX_OFFICE,2026-07-03 11:00:00
ft_sal_000261,ft_evt_0001,Mateo Quintero,mateoquintero875@icloud.com,3017912619,1,58000,RRPP,2026-06-14 19:00:00
ft_sal_000262,ft_evt_0001,Vargas Sebastián,sebastian.vargas328@gmail.com,3236500614,2,274000,WEB,2026-06-27 08:00:00
ft_sal_000263,ft_evt_0001,Ximena Mejía,ximenamejia870@hotmail.com,+57 320 7183944,1,96000,WEB,2026-06-18 05:00:00
ft_sal_000264,ft_evt_0001,López Carlos,carloslopez771@gmail.com,573120992316,1,59000,WEB,2026-06-24 07:00:00
ft_sal_000265,ft_evt_0001,sebastián salazar,sebastian.salazar653@gmail.com,(+57) 301-796-1851,1,63000,WEB,2026-06-29 04:00:00
ft_sal_000266,ft_evt_0001,DANIELA QUINTERO,danielaquintero182@gmail.com,309 005 6932,1,46000,WEB,2026-06-28 04:00:00
ft_sal_000267,ft_evt_0001,Rojas Mateo,MATEO.ROJAS303@GMAIL.COM,3176845921,1,47000,WEB,2026-06-28 08:00:00
ft_sal_000268,ft_evt_0001,S. Valencia,santiago.valencia@hotmail.com,3216348615,3,138000,WEB,2026-06-16 04:00:00
ft_sal_000269,ft_evt_0001,Ramírez Alejandro,alejandroramirez645@gmail.com,,2,116000,BOX_OFFICE,2026-07-03 04:00:00
ft_sal_000270,ft_evt_0001,Carlos González,carlos.gonzalez373@gmail.com,,2,192000,WEB,2026-07-02 05:00:00
ft_sal_000271,ft_evt_0001,Sebastián Céspedes Rojas,sebastian.cespedes@outlook.com,,1,54000,WEB,2026-06-25 02:00:00
ft_sal_000272,ft_evt_0001,ANDRÉS CIFUENTES,andres.cifuentes25@gmial.com,,4,396000,WEB,2026-06-28 01:00:00
ft_sal_000273,ft_evt_0001,Fabián Restrepo,fabian.restrepo90+boletas@gmail.com,+57 314 1203156,1,63000,BOX_OFFICE,2026-07-03 05:00:00
ft_sal_000274,ft_evt_0001,Cristian Vargas,cristian.vargas85@gmail.com,329 361 5637,1,45000,WEB,2026-06-18 04:00:00
ft_sal_000275,ft_evt_0001,F. Ospina,felipe.spina@gmail.com,(+57) 313-910-3618,3,138000,WEB,2026-06-21 02:00:00
ft_sal_000276,ft_evt_0001,Carolina Arango,carolna.arango78@gmail.com,3053418333,2,0,WEB,2026-06-17 06:00:00
ft_sal_000277,ft_evt_0001,Camila Moreno,camila.moreno5@hotmail.com,+57 324 0570739,1,44000,WEB,2026-06-24 01:00:00
ft_sal_000278,ft_evt_0001,TATIANA JIMÉNEZ,tatianajimenez409@gmail.com,329 650 0724,2,124000,WEB,2026-06-22 17:00:00
ft_sal_000279,ft_evt_0036,Camila Restrepo,camilarestrepo768@gmail.com,573164587258,4,180000,WEB,2026-06-30 04:00:00
ft_sal_000280,ft_evt_0036,Ospina Diana,dianaospina937@gmail.com,(+57) 306-587-3092,1,46000,WEB,2026-06-25 04:00:00
ft_sal_000281,ft_evt_0036,carolina betancur,carolinabetancur224@gmail.com,3072941804,3,132000,WEB,2026-06-17 16:00:00
ft_sal_000282,ft_evt_0036,ISABELLA RESTREPO,isabella.restrepo17@gmail.com,3199947609,1,63000,WEB,2026-07-03 04:00:00
ft_sal_000283,ft_evt_0036,Daniela Mejía Betancur,danielamejia37@gmail.com,+57 300 0163690,2,178000,WEB,2026-06-22 09:00:00
ft_sal_000284,ft_evt_0036,Ximena Salazar Vargas,ximenasalazar858@icloud.com,+57 311 5920334,1,46000,BOX_OFFICE,2026-07-04 08:00:00
ft_sal_000285,ft_evt_0036,Tatiana Suárez Salazar,tatianasuarez246@gmail.com,(+57) 314-929-3107,3,141000,WEB,2026-06-21 11:00:00
ft_sal_000286,ft_evt_0036,Valentina Peña,valentinapena575@hotmail.com,573201510512,3,138000,WEB,2026-06-24 06:00:00
ft_sal_000287,ft_evt_0036,Natalia Valencia,nataliavalencia254@gmail.com,3245517832,1,57000,BOX_OFFICE,2026-07-04 17:00:00
ft_sal_000288,ft_evt_0036,Óscar González,oscargonzalez591@gmail.com,+57 316 2471854,2,86000,WEB,2026-06-22 19:00:00
ft_sal_000289,ft_evt_0036,Fabián Suárez,fabiansuarez46@gmail.com,(+57) 302-949-9121,6,258000,WEB,2026-06-25 00:00:00
ft_sal_000290,ft_evt_0036,ALEJANDRO PEÑA,alejandro.pena869@gmial.com,3079475929,1,47000,ADMIN,2026-06-29 19:00:00
ft_sal_000291,ft_evt_0036,Andres Betancur,andresbetancur373@hotmail.com,,2,184000,WEB,2026-06-16 00:00:00
ft_sal_000292,ft_evt_0036,Sebastián Cárdenas,sebastiancardenas189@gmail.com,,1,44000,WEB,2026-06-11 05:00:00
ft_sal_000293,ft_evt_0036,D. Peña,diegopena722@gmail.com,3253268550,2,0,WEB,2026-06-22 11:00:00
ft_sal_000294,ft_evt_0036,Cristian Ortiz,cristian.ortiz@hotmail.com,+57 313 2518464,3,432000,WEB,2026-06-29 15:00:00
ft_sal_000295,ft_evt_0036,FABIÁN ZAPATA,daniela.munoz483@gmail.com,573283056163,1,62000,WEB,2026-06-23 15:00:00
ft_sal_000296,ft_evt_0036,Laura Muñoz,lauramunoz887@gmail.com,+57 310 9165180,1,57000,WEB,2026-06-22 19:00:00
ft_sal_000297,ft_evt_0036,XIMENA RESTREPO,ximenarestrepo133@gmail.com,(+57) 307-813-4955,3,198000,WEB,2026-06-19 11:00:00
ft_sal_000298,ft_evt_0036,Juan Arango Rojas,juan.arango488+compras@gmail.com,324 928 0733,2,124000,BOX_OFFICE,2026-07-04 11:00:00
ft_sal_000299,ft_evt_0036,Andrea Jiménez,andreajimenez435@gmail.com,(+57) 317-416-3449,2,108000,WEB,2026-06-24 14:00:00
ft_sal_000300,ft_evt_0036,Andrea Ramírez,andrearamirez294@icloud.com,573172748264,3,135000,WEB,2026-06-18 05:00:00
ft_sal_000301,ft_evt_0036,laura gonzález,laura.gonzalez49@gmail.com,3164984546,2,120000,WEB,2026-06-27 13:00:00
ft_sal_000302,ft_evt_0036,Cristian Zapata,CRISTIAN.ZAPATA@GMAIL.COM,573144214405,1,62000,WEB,2026-06-21 20:00:00
ft_sal_000303,ft_evt_0036,C. Salazar,camila.salazar69@hotmail.com,3228762900,1,0,WEB,2026-06-30 20:00:00
ft_sal_000304,ft_evt_0036,XIMENA RESTREPO,XIMENA.RESTREPO@GMAIL.COM,3038950799,2,116000,WEB,2026-06-25 09:00:00
ft_sal_000305,ft_evt_0036,Diego Rodríguez,diegorodriguez476@gmail.com,573158744480,1,100000,WEB,2026-06-25 17:00:00
ft_sal_000306,ft_evt_0036,Carolina Cifuentes,carolinacifuentes613@gmail.com,573252240141,2,106000,WEB,2026-06-25 06:00:00
ft_sal_000307,ft_evt_0036,Isabella Vargas,isabella.vargas+spam@icloud.com,+57 329 5962134,4,232000,BOX_OFFICE,2026-07-04 14:00:00
ft_sal_000308,ft_evt_0036,Sara Ospina,sara.ospina19@gmail.com,+57 304 0268651,2,196000,WEB,2026-06-27 04:00:00
ft_sal_000309,ft_evt_0036,Juliana Valencia,juliana.valencia68@gmail.com,3217626314,1,44000,WEB,2026-06-25 07:00:00
ft_sal_000310,ft_evt_0036,SARA ROJAS,sararojas150@outlook.com,309 019 0295,1,140000,WEB,2026-06-24 06:00:00
ft_sal_000311,ft_evt_0036,carolina zapata,carolinazapata492@gmail.com,310 107 3852,3,144000,ADMIN,2026-06-21 18:00:00
ft_sal_000312,ft_evt_0036,Tatiana Cárdenas,tatianacardenas682@gmail.com,316 944 0296,4,0,WEB,2026-07-01 14:00:00
ft_sal_000313,ft_evt_0036,MARÍA MEJÍA,maria.mejia45@gmail.com,573242037263,1,45000,BOX_OFFICE,2026-07-04 20:00:00
ft_sal_000314,ft_evt_0036,Carlos Ospina,carlos.gonzalez@gmail.com,(+57) 313-771-6808,1,152000,WEB,2026-06-29 07:00:00
ft_sal_000315,ft_evt_0036,Carlos Quintero,carlos.quintero131@gmail.com,573030144852,2,92000,ADMIN,2026-06-26 04:00:00
ft_sal_000316,ft_evt_0036,Andrés Ortiz,andresortiz814@hotmail.com,+57 322 4476047,1,94000,WEB,2026-06-25 18:00:00
ft_sal_000317,ft_evt_0036,Mateo Jiménez,mateo.imenez@gmail.com,(+57) 303-937-4251,2,0,WEB,2026-06-28 17:00:00
ft_sal_000318,ft_evt_0036,C. Céspedes,camilo.cespedes66@yahoo.com,573232806843,2,86000,WEB,2026-06-23 13:00:00
ft_sal_000319,ft_evt_0036,Diana Moreno Ortiz,diana.moreno@gmail.com,3123523667,1,63000,BOX_OFFICE,2026-07-04 04:00:00
ft_sal_000320,ft_evt_0036,Esteban Betancur,estebanbetancur524@gmail.com,,2,118000,WEB,2026-06-25 12:00:00
ft_sal_000321,ft_evt_0036,Catalina Gomez,catalina.gomz@proton.me,573264516558,1,62000,BOX_OFFICE,2026-07-04 01:00:00
ft_sal_000322,ft_evt_0036,Camila Arango,camilaarango241@yahoo.com,+57 307 9619395,1,140000,WEB,2026-06-28 05:00:00
ft_sal_000323,ft_evt_0036,Sebastián Hernández,ricardo.restrepo@hotmail.com,312 140 3341,1,43000,WEB,2026-06-28 02:00:00
ft_sal_000324,ft_evt_0036,Natalia Restrepo,nataliarestrepo931@gmail.com,(+57) 305-552-0224,1,0,WEB,2026-06-19 15:00:00
ft_sal_000325,ft_evt_0036,Tatiana Gómez,tatianagomez760@gmail.com,,2,120000,WEB,2026-06-22 06:00:00
ft_sal_000326,ft_evt_0036,NATALIA MEJÍA,natalia.mejia@gmial.com,3281219120,1,42000,WEB,2026-06-15 17:00:00
ft_sal_000327,ft_evt_0036,Andres Zapata,andreszapata318@gmail.com,309 084 2691,6,258000,BOX_OFFICE,2026-07-04 04:00:00
ft_sal_000328,ft_evt_0036,Diego Muñoz,dego.munoz@icloud.com,(+57) 312-326-2263,1,45000,WEB,2026-06-25 04:00:00
ft_sal_000329,ft_evt_0036,Nicolás Arango,nicolasarango461@gmail.com,3215712108,1,95000,WEB,2026-06-24 04:00:00
ft_sal_000330,ft_evt_0036,Cifuentes Ricardo,ricardo.cifuentes@gmail.com,(+57) 324-113-3931,2,130000,WEB,2026-06-30 03:00:00
ft_sal_000331,ft_evt_0036,Santiago Rojas,santiag.rojas62@gmail.com,573174323300,2,192000,WEB,2026-06-26 15:00:00
ft_sal_000332,ft_evt_0036,JULIÁN CASTRO,juliancastro742@gmail.com,315 387 8263,2,84000,WEB,2026-07-02 09:00:00
ft_sal_000333,ft_evt_0036,Andrea Gómez,andrea.gomez+boletas@hotmail.com,+57 322 3073397,2,184000,WEB,2026-06-25 16:00:00
ft_sal_000334,ft_evt_0036,Ospina Paula,paula.ospina@gmail.com,573144988025,1,45000,BOX_OFFICE,2026-07-04 13:00:00
ft_sal_000335,ft_evt_0036,DIANA SALAZAR,diana.salazar@gmail.com,(+57) 315-481-3922,1,44000,WEB,2026-06-29 04:00:00
ft_sal_000336,ft_evt_0036,isabella ramírez,isabellaramirez333@gmail.com,573264309379,1,48000,WEB,2026-06-30 05:00:00
ft_sal_000337,ft_evt_0036,Alejandra Bermúdez,alejandrabermudez756@yahoo.com,3009830335,2,102000,WEB,2026-06-23 06:00:00
ft_sal_000338,ft_evt_0036,alejandro cárdenas,alejandro.cardenas505@hotmail.com,573052297604,2,192000,WEB,2026-06-17 18:00:00
ft_sal_000339,ft_evt_0036,sebastián castro,sebastiancastro902@gmail.com,,2,268000,WEB,2026-06-23 03:00:00
ft_sal_000340,ft_evt_0036,Valentina Ramírez Betancur,valentinaramirez88@hotmail.com,(+57) 325-330-0002,2,94000,WEB,2026-06-23 11:00:00
ft_sal_000341,ft_evt_0036,Laura Muñoz,lauramunoz105@gmail.com,307 168 0589,1,95000,WEB,2026-06-27 14:00:00
ft_sal_000342,ft_evt_0036,Óscar Peña,oscarpena153@gmail.com,+57 323 2090255,1,46000,WEB,2026-06-24 13:00:00
ft_sal_000343,ft_evt_0036,Nicolás Rodríguez,nicolasrodriguez487@gmail.com,+57 312 5913955,4,348000,ADMIN,2026-06-12 14:00:00
ft_sal_000344,ft_evt_0036,Alejandra Zapata,alejandrazapata788@icloud.com,3280515535,2,122000,ADMIN,2026-06-26 01:00:00
ft_sal_000345,ft_evt_0036,natalia guerrero,nataliaguerrero425@proton.me,,1,45000,WEB,2026-06-20 01:00:00
ft_sal_000346,ft_evt_0036,Andrea Rodríguez,andrearodriguez196@hotmail.com,573186879355,1,46000,WEB,2026-06-29 11:00:00
ft_sal_000347,ft_evt_0036,Juan Betancur,juanbetancur685@hotmail.com,573084761038,3,291000,WEB,2026-06-27 13:00:00
ft_sal_000348,ft_evt_0036,L. Guerrero,lauraguerrero462@proton.me,573058064410,1,43000,BOX_OFFICE,2026-07-04 03:00:00
ft_sal_000349,ft_evt_0036,Céspedes Juan,juan.cespedes28@gmail.com,573189754711,4,176000,WEB,2026-07-02 08:00:00
ft_sal_000350,ft_evt_0036,CRISTIAN RESTREPO,cristianrestrepo735@gmail.com,310 701 2613,1,89000,WEB,2026-06-25 11:00:00
ft_sal_000351,ft_evt_0036,Miguel Cárdenas,miuel.cardenas@proton.me,573269718375,1,0,WEB,2026-06-27 17:00:00
ft_sal_000352,ft_evt_0036,Paula Arango,paulaarango677@gmail.com,318 631 2133,2,86000,WEB,2026-06-24 08:00:00
ft_sal_000353,ft_evt_0036,Cristian Céspedes,cristian.cespedes602@gmial.com,(+57) 327-848-5105,2,100000,WEB,2026-06-15 14:00:00
ft_sal_000354,ft_evt_0036,Camilo Ortiz,camilo.ortiz@gmail.com,313 105 7796,1,57000,WEB,2026-06-22 00:00:00
ft_sal_000355,ft_evt_0036,Andrés Jiménez,andres.jimenez+compras@hotmail.com,+57 329 0314081,1,59000,WEB,2026-06-29 05:00:00
ft_sal_000356,ft_evt_0036,Óscar Ortiz,oscar.ortiz@hotmail.com,3106568286,2,0,WEB,2026-06-24 16:00:00
ft_sal_000357,ft_evt_0036,Camilo Guerrero,camiloguerrero57@gmail.com,+57 329 9876101,1,64000,WEB,2026-06-29 13:00:00
ft_sal_000358,ft_evt_0010,David Céspedes,davidcespedes812@gmail.com,3030373296,1,103000,WEB,2026-06-23 09:00:00
ft_sal_000359,ft_evt_0010,Daniel Rojas,daniel.rojas45@gmail.com,3056083529,1,0,BOX_OFFICE,2026-07-07 10:00:00
ft_sal_000360,ft_evt_0010,E. Jiménez,ESTEBAN.JIMENEZ7@YAHOO.COM,3291833748,2,184000,WEB,2026-07-03 00:00:00
ft_sal_000361,ft_evt_0010,Cristian Cifuentes,cristian.cifuentes490@gmail.com,305 212 9855,2,86000,WEB,2026-06-30 14:00:00
ft_sal_000362,ft_evt_0010,Alejandro Cifuentes,alejandrocifuentes993@yahoo.com,573195944186,1,48000,WEB,2026-06-29 09:00:00
ft_sal_000363,ft_evt_0010,David Ortiz,david.ortiz713@gmail.com,573097897012,1,64000,WEB,2026-06-30 04:00:00
ft_sal_000364,ft_evt_0010,Alejandra Gómez,alejandra.gomez71@gmail.com,573156026392,1,63000,WEB,2026-06-30 13:00:00
ft_sal_000365,ft_evt_0010,Jiménez Santiago,santiago.jimenez@gmail.com,3201776652,2,132000,WEB,2026-06-22 10:00:00
ft_sal_000366,ft_evt_0010,Ortiz Luisa,luisaortiz921@gmail.com,573056489510,4,228000,WEB,2026-07-02 01:00:00
ft_sal_000367,ft_evt_0010,Tatiana Salazar,tatiana.salazar98@gmail.com,3226659584,1,64000,WEB,2026-06-24 11:00:00
ft_sal_000368,ft_evt_0010,Esteban Munoz,esteban.munoz@gmail.com,573119822679,2,84000,WEB,2026-06-26 08:00:00
ft_sal_000369,ft_evt_0010,Andrea Vargas,andreavargas205@yahoo.com,3173267295,3,138000,WEB,2026-06-26 16:00:00
ft_sal_000370,ft_evt_0010,Andrés Hernández,andreshernandez201@gmail.com,+57 300 9367069,1,98000,WEB,2026-06-22 10:00:00
ft_sal_000371,ft_evt_0010,Luisa Betancur Gómez,luisabetancur930@hotmail.com,573286164210,6,366000,WEB,2026-06-30 00:00:00
ft_sal_000372,ft_evt_0010,Fabian Valencia,fabian.valencia@proton.me,+57 313 5749184,1,58000,ADMIN,2026-06-22 12:00:00
ft_sal_000373,ft_evt_0010,ESTEBAN CASTRO,esteban.castro900+spam@gmail.com,(+57) 321-892-7648,1,55000,WEB,2026-06-24 12:00:00
ft_sal_000374,ft_evt_0010,carlos cifuentes,carloscifuentes838@gmail.com,573232431959,1,58000,WEB,2026-06-23 09:00:00
ft_sal_000375,ft_evt_0010,Óscar Peña,oscar.pena@outlok.com,573290702513,3,174000,WEB,2026-07-01 05:00:00
ft_sal_000376,ft_evt_0010,Diana Mejía,diana.mejia30@gmail.com,(+57) 327-366-5243,3,168000,ADMIN,2026-07-01 01:00:00
ft_sal_000377,ft_evt_0010,Fabián Mejía,fabianmejia267@outlook.com,,2,0,WEB,2026-06-26 16:00:00
ft_sal_000378,ft_evt_0010,Esteban Mejía Arango,esteban.mejia705@yahoo.com,+57 323 0632311,1,126000,WEB,2026-06-22 07:00:00
ft_sal_000379,ft_evt_0010,Manuela Mejía Muñoz,manuela.mejia@gmail.com,+57 322 0899261,1,0,WEB,2026-07-02 09:00:00
ft_sal_000380,ft_evt_0010,Juliana Céspedes,juliana.cespedes35@gmial.com,320 396 9442,1,63000,ADMIN,2026-06-27 03:00:00
ft_sal_000381,ft_evt_0010,Sebastián Castro,sebastiancastro582@gmail.com,316 406 3719,1,90000,RRPP,2026-06-30 04:00:00
ft_sal_000382,ft_evt_0010,sebastián céspedes,sebastian.cespedes15@gmail.com,+57 317 6094323,1,46000,WEB,2026-06-27 07:00:00
ft_sal_000383,ft_evt_0010,J. Gómez,julianagomez992@yahoo.com,,2,288000,WEB,2026-06-26 01:00:00
ft_sal_000384,ft_evt_0010,juan ramírez,juan.ramirez604@gmial.com,573286070518,1,42000,WEB,2026-06-26 09:00:00
ft_sal_000385,ft_evt_0010,Andrea Moreno,andrea.moreno74@gmail.com,3286785194,1,91000,WEB,2026-07-01 19:00:00
